id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2897,Cetirizine Tablet 10mg,Alergi & Gatal,6000.0,103,Cetirizine HCl 10mg,"Alergi gatal, biduran, bersin; Gejala terkait: alergi; biduran; bersin debu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Cetirizine HCl 10mg,"Alergi gatal, biduran, bersin; alergi; biduran; bersin debu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Mengantuk ringan,2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/8b5cf6?text=Cetirizine+Tablet+10mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2898,Mylanta Botol 60ml,Lambung & Maag,12000.0,455,"Aluminium Hydroxide, Magnesium Hydroxide, Simethicone",Asam lambung tinggi; Gejala terkait: asam lambung naik; perih perut,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Aluminium Hydroxide, Magnesium Hydroxide, Simethicone",Asam lambung tinggi; asam lambung naik; perih perut; Gunakan sesuai petunjuk pada kemasan.,Sembelit,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Mylanta+Botol+60ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2899,Polysilane Box 30s,Lambung & Maag,31000.0,366,"Simethicone, Al(OH)3, Mg(OH)2",Mengatasi kembung dan maag; Gejala terkait: perut kembung parah; penuh ulu hati,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Simethicone, Al(OH)3, Mg(OH)2",Mengatasi kembung dan maag; perut kembung parah; penuh ulu hati; Gunakan sesuai petunjuk pada kemasan.,Sembelit ringan,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Polysilane+Box+30s,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2900,Mucos Drops,Obat Batuk,35000.0,223,Ambroxol HCl,Batuk berdahak tebal; Gejala terkait: dahak pekat; bronkitis ringan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ambroxol HCl,Batuk berdahak tebal; dahak pekat; bronkitis ringan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual ringan,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Mucos+Drops,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2901,Salep 88 Box 30s,Antijamur & Kulit,33500.0,331,"Salicylic Acid, Benzoic Acid, Sulfur",Gatal jamur tradisional; Gejala terkait: panu keras; salep gatal panas,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Salicylic Acid, Benzoic Acid, Sulfur",Gatal jamur tradisional; panu keras; salep gatal panas; Gunakan sesuai petunjuk pada kemasan.,"Rasa panas menyengat, kulit terkelupas",2028-12-31,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Salep+88+Box+30s,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2902,Cetirizine Box 50s,Alergi & Gatal,27000.0,271,Cetirizine HCl 10mg,"Alergi gatal, biduran, bersin; Gejala terkait: alergi; biduran; bersin debu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Cetirizine HCl 10mg,"Alergi gatal, biduran, bersin; alergi; biduran; bersin debu; Gunakan sesuai petunjuk pada kemasan.",Mengantuk ringan,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/8b5cf6?text=Cetirizine+Box+50s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2903,Panadol Cold & Flu,Nyeri & Demam,18500.0,407,Paracetamol 500mg,Meredakan demam dan nyeri ringan; Gejala terkait: demam; sakit kepala; nyeri,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Paracetamol 500mg,Meredakan demam dan nyeri ringan; demam; sakit kepala; nyeri; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang: ruam kulit,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Panadol+Cold+&+Flu,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2904,Breathy Tube 50g,Perawatan Hidung & Pernapasan,112500.0,79,Sodium Chloride 0.65%,"Melembapkan hidung kering, cuci hidung ringan; Gejala terkait: tetes hidung bayi; hidung kering",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Sodium Chloride 0.65%,"Melembapkan hidung kering, cuci hidung ringan; tetes hidung bayi; hidung kering; Gunakan sesuai petunjuk pada kemasan.",Jarang,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Breathy+Tube+50g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2905,Counterpain Botol 60ml,Obat Oles Nyeri,25000.0,291,"Methyl Salicylate, Menthol, Eugenol","Nyeri otot, keseleo, pegal linu; Gejala terkait: keseleo; salah urat; pegal linu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Methyl Salicylate, Menthol, Eugenol","Nyeri otot, keseleo, pegal linu; keseleo; salah urat; pegal linu; Gunakan sesuai petunjuk pada kemasan.",Panas berlebih jika dikompres,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Counterpain+Botol+60ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2906,Vitacimin Sweet Orange Strip,Vitamin & Suplemen,2500.0,478,Vitamin C 500mg,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; sariawan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg,Suplemen Vitamin C hisap; vitamin hisap; sariawan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung (jika perut kosong),2027-06-30,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Vitacimin+Sweet+Orange+Strip,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2907,Adem Sari Ching Ku Kaleng,Herbal & Tradisional,9000.0,463,"Ekstrak Citrus, Ekstrak Pulosari, Vitamin C","Panas dalam, tenggorokan kering; Gejala terkait: tenggorokan kering; panas dalam serbuk",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Ekstrak Citrus, Ekstrak Pulosari, Vitamin C","Panas dalam, tenggorokan kering; tenggorokan kering; panas dalam serbuk; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Kembung karena gas,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Adem+Sari+Ching+Ku+Kaleng,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2908,Ketoconazole Tablet,Antijamur & Kulit,15000.0,167,Ketoconazole 2%,Infeksi jamur luas; Gejala terkait: jamur murah; kurap,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ketoconazole 2%,Infeksi jamur luas; jamur murah; kurap; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi lokal,2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/14b8a6?text=Ketoconazole+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2909,Antasida Doen Tablet,Lambung & Maag,3000.0,387,"Aluminium Hydroxide, Magnesium Hydroxide",Maag generik; Gejala terkait: maag murah; antasida,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Aluminium Hydroxide, Magnesium Hydroxide",Maag generik; maag murah; antasida; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sembelit,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Antasida+Doen+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2910,Kalpanax Cair 10ml,Antijamur & Kulit,12000.0,282,Miconazole Nitrate (K Cream) / Salicylic Acid (Cair),"Panu, kurap, kutu air; Gejala terkait: panu; kurap; jamur kulit keras",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Miconazole Nitrate (K Cream) / Salicylic Acid (Cair),"Panu, kurap, kutu air; panu; kurap; jamur kulit keras; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Rasa terbakar (pada bentuk cair),2027-06-30,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Kalpanax+Cair+10ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2911,Antasida Doen Botol 120ml,Lambung & Maag,5500.0,426,"Aluminium Hydroxide, Magnesium Hydroxide",Maag generik; Gejala terkait: maag murah; antasida,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Aluminium Hydroxide, Magnesium Hydroxide",Maag generik; maag murah; antasida; Gunakan sesuai petunjuk pada kemasan.,Sembelit,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Antasida+Doen+Botol+120ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2912,Antasida Doen Botol 60ml,Lambung & Maag,5000.0,450,"Aluminium Hydroxide, Magnesium Hydroxide",Maag generik; Gejala terkait: maag murah; antasida,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Aluminium Hydroxide, Magnesium Hydroxide",Maag generik; maag murah; antasida; Gunakan sesuai petunjuk pada kemasan.,Sembelit,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Antasida+Doen+Botol+60ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2913,Pamol Botol 120ml,Nyeri & Demam,25000.0,444,Paracetamol,Demam dan nyeri; Gejala terkait: demam; nyeri,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Paracetamol,Demam dan nyeri; demam; nyeri; Gunakan sesuai petunjuk pada kemasan.,Jarang,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Pamol+Botol+120ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2914,Diapet Box isi 120 Tablet,Pencernaan & Diare,87000.0,270,"Ekstrak Daun Jambu Biji, Kunyit",Diare ringan (Herbal); Gejala terkait: diare herbal; mules,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Ekstrak Daun Jambu Biji, Kunyit",Diare ringan (Herbal); diare herbal; mules; Gunakan sesuai petunjuk pada kemasan.,Jarang,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/f59e0b?text=Diapet+Box+30s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2915,Promag Forte Tablet,Lambung & Maag,12000.0,140,"Hydrotalcite, Magnesium Hydroxide, Simethicone","Maag, perut kembung, nyeri ulu hati; Gejala terkait: maag; asam lambung; begah; kembung",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Hydrotalcite, Magnesium Hydroxide, Simethicone","Maag, perut kembung, nyeri ulu hati; maag; asam lambung; begah; kembung; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Diare/Sembelit ringan,2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Promag+Forte+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2916,Enkasari Mouthwash 120ml,Mulut & Tenggorokan,22000.0,181,"Ekstrak Saga, Daun Sirih, Akar Manis","Sariawan, bau mulut (Herbal); Gejala terkait: kumur sariawan herbal; daun saga",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Ekstrak Saga, Daun Sirih, Akar Manis","Sariawan, bau mulut (Herbal); kumur sariawan herbal; daun saga; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Enkasari+Mouthwash+120ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2917,Proris Tablet,Nyeri & Demam,12000.0,156,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; Gejala terkait: nyeri radang; demam anak; sakit gigi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; nyeri radang; demam anak; sakit gigi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Nyeri lambung,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/ef4444?text=Proris+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2918,Sterimar Baby Nasal Hygiene 50ml,Perawatan Hidung & Pernapasan,135000.0,89,Isotonic/Hypertonic Sea Water,"Membersihkan hidung kotor, melegakan pernapasan; Gejala terkait: cuci hidung; hidung bayi mampet",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Isotonic/Hypertonic Sea Water,"Membersihkan hidung kotor, melegakan pernapasan; cuci hidung; hidung bayi mampet; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Rasa asin sesaat,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Sterimar+Baby+Nasal+Hygiene+50ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2919,Insto Cool 7.5ml,Mata & Telinga,18000.0,270,Tetrahydrozoline HCl (Regular) / HPMC (Dry Eyes),Mata merah iritasi / Mata kering; Gejala terkait: mata merah debu; mata perih kelilipan; obat tetes mata,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Tetrahydrozoline HCl (Regular) / HPMC (Dry Eyes),Mata merah iritasi / Mata kering; mata merah debu; mata perih kelilipan; obat tetes mata; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Perih di awal tetes,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Insto+Cool+7.5ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2920,Lansoprazole Kapsul 30mg,Lambung & Maag,25000.0,490,Lansoprazole 30mg,"GERD, tukak lambung; Gejala terkait: gerd; maag berat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Lansoprazole 30mg,"GERD, tukak lambung; gerd; maag berat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Diare,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Lansoprazole+Kapsul+30mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2921,Waisan Sachet,Lambung & Maag,2500.0,439,"Antasida, Sodium Bicarbonate","Sakit maag, mual; Gejala terkait: mual maag; perih",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Antasida, Sodium Bicarbonate","Sakit maag, mual; mual maag; perih; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Sendawa,2028-03-15,Sachet,https://placehold.co/400x300/f8fafc/10b981?text=Waisan+Sachet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2922,OBH Combi Batuk Flu Anak,Obat Batuk,18000.0,253,"Succus liquiritiae, Paracetamol, Ephedrine",Batuk berdahak dan flu; Gejala terkait: batuk berdahak; flu batuk,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Succus liquiritiae, Paracetamol, Ephedrine",Batuk berdahak dan flu; batuk berdahak; flu batuk; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=OBH+Combi+Batuk+Flu+Anak,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2923,Proris Sirup,Nyeri & Demam,25000.0,229,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; Gejala terkait: nyeri radang; demam anak; sakit gigi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; nyeri radang; demam anak; sakit gigi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Nyeri lambung,2028-12-31,Sirup,https://placehold.co/400x300/f8fafc/ef4444?text=Proris+Sirup,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2924,Proris Suppositoria,Nyeri & Demam,40000.0,412,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; Gejala terkait: nyeri radang; demam anak; sakit gigi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; nyeri radang; demam anak; sakit gigi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Nyeri lambung,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Proris+Suppositoria,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2925,Daktarin Cream 15g,Antijamur & Kulit,55000.0,69,Miconazole Nitrate 2%,Infeksi jamur kulit dan lipatan; Gejala terkait: jamur selangkangan; kutu air; bedak jamur,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Miconazole Nitrate 2%,Infeksi jamur kulit dan lipatan; jamur selangkangan; kutu air; bedak jamur; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi ringan,2026-12-31,Topikal,https://placehold.co/400x300/f8fafc/14b8a6?text=Daktarin+Cream+15g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2926,Larutan Cap Kaki Tiga Botol 320ml,Herbal & Tradisional,7000.0,444,"Gypsum Fibrosum, Calcitum","Panas dalam, bibir pecah-pecah; Gejala terkait: air panas dalam; bibir pecah",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Gypsum Fibrosum, Calcitum","Panas dalam, bibir pecah-pecah; air panas dalam; bibir pecah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Larutan+Cap+Kaki+Tiga+Botol+320ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2927,Tempra Forte Sirup,Nyeri & Demam,48000.0,401,Paracetamol,Demam anak; Gejala terkait: demam bayi; panas anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Paracetamol,Demam anak; demam bayi; panas anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Sirup,https://placehold.co/400x300/f8fafc/ef4444?text=Tempra+Forte+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2928,FG Troches Strip 10s,Mulut & Tenggorokan,18000.0,208,"Fradiomycin, Gramicidin",Radang tenggorokan karena bakteri; Gejala terkait: radang tenggorokan; amandel,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Fradiomycin, Gramicidin",Radang tenggorokan karena bakteri; radang tenggorokan; amandel; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Gangguan flora mulut bila berlebih,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=FG+Troches+Strip+10s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2929,Bodrex Strip 4s,Nyeri & Demam,4500.0,436,"Paracetamol 600mg, Caffeine 50mg","Sakit kepala, demam; Gejala terkait: sakit kepala; migrain",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Paracetamol 600mg, Caffeine 50mg","Sakit kepala, demam; sakit kepala; migrain; Gunakan sesuai petunjuk pada kemasan.",Berdebar,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Bodrex+Strip+4s,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2930,Lodia Botol 30ml,Pencernaan & Diare,20000.0,304,Loperamide HCl,Diare akut; Gejala terkait: diare akut parah,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Loperamide HCl,Diare akut; diare akut parah; Gunakan sesuai petunjuk pada kemasan.,"Sembelit, pusing",2026-12-31,Produk,https://placehold.co/400x300/f8fafc/f59e0b?text=Lodia+Botol+30ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2931,Decolgen Tube 10g,Flu & Pilek,3000.0,348,"Paracetamol, Phenylpropanolamine, CTM","Gejala flu, hidung tersumbat; Gejala terkait: pilek; hidung tersumbat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Paracetamol, Phenylpropanolamine, CTM","Gejala flu, hidung tersumbat; pilek; hidung tersumbat; Gunakan sesuai petunjuk pada kemasan.","Mengantuk, berdebar",2027-06-30,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Decolgen+Tube+10g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2932,Woods Antitussive 100ml,Obat Batuk,42000.0,388,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering; Gejala terkait: batuk gatal; dahak kental; batuk kering,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering; batuk gatal; dahak kental; batuk kering; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual ringan,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Woods+Antitussive+100ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2933,Imboost Strip 4s,Vitamin & Suplemen,19000.0,365,"Echinacea, Zinc",Booster daya tahan tubuh saat sakit; Gejala terkait: sistem imun; pemulihan sakit,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Echinacea, Zinc",Booster daya tahan tubuh saat sakit; sistem imun; pemulihan sakit; Gunakan sesuai petunjuk pada kemasan.,Alergi (jarang),2027-06-30,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Imboost+Strip+4s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
