id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2403,Burnazin Cream 51,Obat Kulit & Luka,48611.0,140,Silver Sulfadiazine,Luka bakar ringan tertentu,Dosis sesuai anjuran dokter. Darya-Varia,Silver Sulfadiazine,Luka bakar ringan tertentu,Iritasi lokal; alergi sulfa,2028-03-15,Tablet,,True,[]
2404,Plantacid Plus,Lambung & Maag,25045.0,225,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Dosis sesuai anjuran dokter. Soho,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Sembelit; diare ringan,2027-06-30,Tablet,,True,[]
2405,Diatabs Sirup,Pencernaan & Diare,23465.0,225,Attapulgite,Membantu mengurangi frekuensi diare,Dosis sesuai anjuran dokter. Medifarma,Attapulgite,Membantu mengurangi frekuensi diare,Sembelit; mual,2027-06-30,Tablet,,True,[]
2406,Paracetamol 500mg Kaplet,Nyeri & Demam,26379.0,300,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Dosis sesuai anjuran dokter. Generic,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Mual; ruam alergi jarang; gangguan hati bila overdosis,2026-12-31,Tablet,,True,[]
2407,Bisolvon Berdahak,Obat Batuk,32233.0,75,Bromhexine HCl,Batuk berdahak; dahak kental,Dosis sesuai anjuran dokter. Sanofi,Bromhexine HCl,Batuk berdahak; dahak kental,Mual; pusing; gangguan lambung,2026-12-31,Tablet,,True,[]
2408,Rohto Cool Tetes Telinga,Mata & Telinga,67778.0,181,Naphazoline HCl; Menthol,Mata merah; mata lelah,Dosis sesuai anjuran dokter. Rohto,Naphazoline HCl; Menthol,Mata merah; mata lelah,Perih sementara; sensasi dingin,2027-06-30,Tablet,,True,[]
2409,Renovit Kapsul,Vitamin & Suplemen,75742.0,206,Multivitamin; Mineral,Suplemen multivitamin harian,Dosis sesuai anjuran dokter. Dexa Medica,Multivitamin; Mineral,Suplemen multivitamin harian,Mual ringan,2026-12-31,Kapsul,,True,[]
2410,Rohto Cool Eye Drops,Mata & Telinga,61545.0,54,Naphazoline HCl; Menthol,Mata merah; mata lelah,Dosis sesuai anjuran dokter. Rohto,Naphazoline HCl; Menthol,Mata merah; mata lelah,Perih sementara; sensasi dingin,2027-11-20,Tablet,,True,[]
2411,Hot In Cream 24,Obat Oles Nyeri,23102.0,146,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Dosis sesuai anjuran dokter. Bintang Toedjoe,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Rasa panas; iritasi lokal,2028-03-15,Tablet,,True,[]
2412,Aspirin 80mg Drops,Nyeri & Demam,28420.0,139,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Dosis sesuai anjuran dokter. Bayer,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Iritasi lambung; risiko perdarahan,2026-12-31,Tablet,,True,[]
2413,Inza Flu & Batuk,Flu & Pilek,38373.0,115,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
2414,Pamol Drops,Nyeri & Demam,31324.0,87,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Interbat,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2026-12-31,Tablet,,True,[]
2415,Hot In Cream 38,Obat Oles Nyeri,34370.0,217,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Dosis sesuai anjuran dokter. Bintang Toedjoe,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Rasa panas; iritasi lokal,2027-11-20,Tablet,,True,[]
2416,Biogesic Drops,Nyeri & Demam,30301.0,219,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Kalbe,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2028-03-15,Tablet,,True,[]
2417,Mycoral Cream 45,Antijamur & Kulit,52519.0,170,Ketoconazole 2%,Infeksi jamur kulit,Dosis sesuai anjuran dokter. Kalbe,Ketoconazole 2%,Infeksi jamur kulit,Iritasi lokal; kulit kering,2028-03-15,Tablet,,True,[]
2418,Decolgen Kaplet,Flu & Pilek,12745.0,98,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Gejala flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Medifarma,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Gejala flu; pilek; sakit kepala,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2419,Diapet Tablet,Pencernaan & Diare,32216.0,233,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Dosis sesuai anjuran dokter. Soho,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Alergi bahan herbal jarang,2026-12-31,Tablet,,True,[]
2420,Kuldon Cair,Herbal & Tradisional,44760.0,279,Ekstrak herbal; Glycyrrhizae radix; Menthae folium,Panas dalam; sariawan ringan,Dosis sesuai anjuran dokter. Deltomed,Ekstrak herbal; Glycyrrhizae radix; Menthae folium,Panas dalam; sariawan ringan,Alergi herbal jarang,2027-06-30,Tablet,,True,[]
2421,Renovit Gummy,Vitamin & Suplemen,116804.0,171,Multivitamin; Mineral,Suplemen multivitamin harian,Dosis sesuai anjuran dokter. Dexa Medica,Multivitamin; Mineral,Suplemen multivitamin harian,Mual ringan,2028-03-15,Tablet,,True,[]
2422,Sofra-Tulle Gel,Obat Kulit & Luka,61714.0,202,Framycetin Sulfate dressing,Penutup luka dengan antibiotik topikal,Dosis sesuai anjuran dokter. Sanofi,Framycetin Sulfate dressing,Penutup luka dengan antibiotik topikal,Alergi lokal,2026-12-31,Tablet,,True,[]
2423,Nosib Solution,Antijamur & Kulit,40650.0,184,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Dosis sesuai anjuran dokter. Coronet Crown,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Iritasi lokal; kulit kering,2026-12-31,Tablet,,True,[]
2424,Otopain Tetes Mata,Mata & Telinga,45547.0,143,Phenazone; Lidocaine HCl,Nyeri telinga ringan sesuai petunjuk,Dosis sesuai anjuran dokter. Generic,Phenazone; Lidocaine HCl,Nyeri telinga ringan sesuai petunjuk,Iritasi lokal; tidak nyaman,2027-11-20,Tablet,,True,[]
2425,Microlax Larutan,Pencernaan & Diare,32599.0,290,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Dosis sesuai anjuran dokter. Pharos,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Rasa tidak nyaman lokal,2027-11-20,Tablet,,True,[]
2426,Cendo Lyteers Minidose,Mata & Telinga,61244.0,93,Artificial tears,Mata kering; iritasi ringan,Dosis sesuai anjuran dokter. Cendo,Artificial tears,Mata kering; iritasi ringan,Penglihatan kabur sementara,2028-03-15,Tablet,,True,[]
2427,Sanaflu Flu & Batuk,Flu & Pilek,48832.0,162,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Mengantuk; mulut kering,2026-12-31,Tablet,,True,[]
2428,Bejo Jahe Merah Tablet,Herbal & Tradisional,31703.0,79,Jahe merah; Herbal extract,Masuk angin; tenggorokan tidak nyaman,Dosis sesuai anjuran dokter. Bintang Toedjoe,Jahe merah; Herbal extract,Masuk angin; tenggorokan tidak nyaman,Rasa hangat di lambung,2028-03-15,Tablet,,True,[]
2429,Cetirizine 10mg Cream,Alergi & Gatal,22158.0,55,Cetirizine HCl 10mg,Alergi; gatal; bersin karena alergi,Dosis sesuai anjuran dokter. Generic,Cetirizine HCl 10mg,Alergi; gatal; bersin karena alergi,Mengantuk ringan; mulut kering,2027-06-30,Tablet,,True,[]
2430,Cendo Lyteers Cool,Mata & Telinga,60753.0,84,Artificial tears,Mata kering; iritasi ringan,Dosis sesuai anjuran dokter. Cendo,Artificial tears,Mata kering; iritasi ringan,Penglihatan kabur sementara,2027-06-30,Tablet,,True,[]
2431,Voltaren Emulgel 23,Obat Oles Nyeri,32330.0,263,Diclofenac Diethylamine,Nyeri otot dan sendi ringan,Dosis sesuai anjuran dokter. GSK,Diclofenac Diethylamine,Nyeri otot dan sendi ringan,Iritasi kulit; kemerahan,2028-03-15,Tablet,,True,[]
2432,Salep 88 Powder,Antijamur & Kulit,78372.0,174,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Dosis sesuai anjuran dokter. Meccaya,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Iritasi lokal; rasa panas,2026-12-31,Tablet,,True,[]
2433,Plantacid Forte,Lambung & Maag,14130.0,273,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Dosis sesuai anjuran dokter. Soho,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Sembelit; diare ringan,2028-03-15,Tablet,,True,[]
2434,Redoxon Effervescent,Vitamin & Suplemen,113392.0,248,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Dosis sesuai anjuran dokter. Bayer,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Nyeri lambung ringan,2027-06-30,Tablet,,True,[]
2435,Rohto Cool Tetes Mata,Mata & Telinga,26914.0,143,Naphazoline HCl; Menthol,Mata merah; mata lelah,Dosis sesuai anjuran dokter. Rohto,Naphazoline HCl; Menthol,Mata merah; mata lelah,Perih sementara; sensasi dingin,2026-12-31,Tablet,,True,[]
2436,Oskadon Tablet,Nyeri & Demam,26791.0,188,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Supra Ferbindo,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Berdebar; sulit tidur; mual,2027-06-30,Tablet,,True,[]
2437,Salonpas Gel 13,Obat Oles Nyeri,11396.0,117,Methyl Salicylate; Menthol,Nyeri otot; pegal,Dosis sesuai anjuran dokter. Hisamitsu,Methyl Salicylate; Menthol,Nyeri otot; pegal,Iritasi lokal; rasa panas,2027-11-20,Tablet,,True,[]
2438,Panadol Biru Drops,Nyeri & Demam,19849.0,64,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Haleon,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Mual; reaksi alergi jarang,2027-11-20,Tablet,,True,[]
2439,Enervon C Kapsul,Vitamin & Suplemen,35856.0,299,Vitamin C; Vitamin B Complex; Niacinamide,Menjaga daya tahan tubuh,Dosis sesuai anjuran dokter. Darya-Varia,Vitamin C; Vitamin B Complex; Niacinamide,Menjaga daya tahan tubuh,Mual ringan; urin kuning terang,2026-12-31,Kapsul,,True,[]
